품목명,평균가격,최고가격,최저가격,등급,일자
사과 후지_10,15519.458333333334,19229.166666666668,12375.0,중,201601
사과 후지_15,20203.458333333332,24895.833333333332,15687.5,중,201601
사과 후지_5,16597.666666666668,19555.555555555555,13888.888888888889,중,201601
사과 후지_10,10147.791666666666,12333.333333333334,5354.166666666667,하,201601
사과 후지_15,13335.791666666666,15687.5,9625.0,하,201601
사과 후지_5,12180.222222222223,13888.888888888889,8944.444444444445,하,201601
사과 후지_10,27738.727272727272,32545.454545454544,25590.909090909092,특,201602
사과 후지_15,30313.454545454544,30522.727272727272,30204.545454545456,특,201602
사과 후지_5,23699.863636363636,24818.18181818182,22363.636363636364,특,201602
사과 후지_10,21813.545454545456,25590.909090909092,18750.0,상,201602
사과 후지_15,27843.727272727272,30159.090909090908,24068.18181818182,상,201602
사과 후지_5,18135.636363636364,22363.636363636364,15772.727272727272,상,201602
사과 후지_10,15952.636363636364,18750.0,13545.454545454546,중,201602
사과 후지_15,21467.18181818182,24022.727272727272,17795.454545454544,중,201602
사과 후지_5,13367.636363636364,15772.727272727272,9272.727272727272,중,201602
사과 후지_10,11717.954545454546,13545.454545454546,7045.454545454545,하,201602
사과 후지_15,15424.227272727272,17795.454545454544,11636.363636363636,하,201602
사과 후지_5,8127.409090909091,9272.727272727272,6977.272727272727,하,201602
사과 후지_10,30733.296296296296,37111.11111111111,27592.59259259259,특,201603
사과 후지_15,28316.666666666668,29333.333333333332,27296.296296296296,특,201603
사과 후지_5,23204.0,24000.0,22000.0,특,201603
사과 후지_10,22046.48148148148,27574.074074074073,18481.48148148148,상,201603
사과 후지_15,24190.59259259259,27277.777777777777,22037.037037037036,상,201603
사과 후지_5,18141.0,22000.0,16000.0,상,201603
사과 후지_10,15326.62962962963,18444.444444444445,12351.851851851852,중,201603
사과 후지_15,19149.25925925926,21962.962962962964,16370.37037037037,중,201603
사과 후지_5,13590.0,16000.0,9000.0,중,201603
사과 후지_10,10223.925925925925,12314.814814814816,5629.62962962963,하,201603
사과 후지_15,14236.333333333334,16296.296296296296,10370.37037037037,하,201603
사과 후지_5,7900.0,9000.0,7000.0,하,201603
사과 후지_10,33809.07692307692,43692.307692307695,29634.615384615383,특,201604
사과 후지_15,30682.653846153848,31961.53846153846,29961.53846153846,특,201604
사과 후지_5,23204.0,24000.0,22000.0,특,201604
사과 후지_10,22682.23076923077,29596.153846153848,19269.23076923077,상,201604
사과 후지_15,26140.076923076922,29961.53846153846,23153.846153846152,상,201604
사과 후지_5,18141.0,22000.0,16000.0,상,201604
사과 후지_10,15879.576923076924,19269.23076923077,12865.384615384615,중,201604
사과 후지_15,19580.423076923078,23115.384615384617,15230.76923076923,중,201604
사과 후지_5,13590.0,16000.0,9000.0,중,201604
사과 후지_10,10724.423076923076,12865.384615384615,5230.7692307692305,하,201604
사과 후지_15,13221.0,15230.76923076923,9461.538461538461,하,201604
사과 후지_5,7900.0,9000.0,7000.0,하,201604
사과 후지_10,29973.23076923077,36000.0,27192.30769230769,특,201605
사과 후지_15,26404.03846153846,27000.0,26000.0,특,201605
사과 후지_5,23204.0,24000.0,22000.0,특,201605
사과 후지_10,21945.26923076923,27192.30769230769,18403.846153846152,상,201605
사과 후지_15,22927.73076923077,25961.53846153846,20750.0,상,201605
사과 후지_5,18141.0,22000.0,16000.0,상,201605
사과 후지_10,14902.653846153846,18403.846153846152,11653.846153846154,중,201605
사과 후지_15,18106.03846153846,20750.0,15019.23076923077,중,201605
사과 후지_5,13590.0,16000.0,9000.0,중,201605
사과 후지_10,9521.807692307691,11653.846153846154,4346.153846153846,하,201605
사과 후지_15,11901.653846153846,14865.384615384615,7057.692307692308,하,201605
사과 후지_5,7900.0,9000.0,7000.0,하,201605
사과 후지_10,28810.846153846152,32826.92307692308,26653.846153846152,특,201606
사과 후지_15,34004.045454545456,34136.36363636364,33727.27272727273,특,201606
사과 후지_5,23204.0,24000.0,22000.0,특,201606
사과 후지_10,23070.73076923077,26653.846153846152,20461.53846153846,상,201606
사과 후지_15,30940.454545454544,33727.27272727273,27727.272727272728,상,201606
사과 후지_5,18141.0,22000.0,16000.0,상,201606
사과 후지_10,16929.5,20461.53846153846,12942.307692307691,중,201606
사과 후지_15,21192.136363636364,27727.272727272728,14909.09090909091,중,201606
사과 후지_5,13590.0,16000.0,9000.0,중,201606
사과 후지_10,10268.76923076923,12942.307692307691,4980.7692307692305,하,201606
사과 후지_15,12051.863636363636,14818.181818181818,7136.363636363636,하,201606
사과 후지_5,7900.0,9000.0,7000.0,하,201606
사과 아오리_10,28120.652173913044,30826.08695652174,26782.608695652172,특,201607
사과 후지_10,33076.307692307695,36307.692307692305,31038.46153846154,특,201607
사과 후지_5,23204.0,24000.0,22000.0,특,201607
사과 아오리_10,23570.304347826088,26695.652173913044,21195.652173913044,상,201607
사과 후지_10,25570.423076923078,30884.615384615383,21673.076923076922,상,201607
사과 후지_5,18141.0,22000.0,16000.0,상,201607
사과 아오리_10,17451.869565217392,21195.652173913044,12847.826086956522,중,201607
사과 후지_10,17520.23076923077,21673.076923076922,12480.76923076923,중,201607
사과 후지_5,13590.0,16000.0,9000.0,중,201607
사과 아오리_10,9911.739130434782,12847.826086956522,5217.391304347826,하,201607
사과 후지_10,9591.076923076924,12442.307692307691,5153.846153846154,하,201607
사과 후지_5,7900.0,9000.0,7000.0,하,201607
사과 아오리_10,30051.423076923078,32769.230769230766,28596.153846153848,특,201608
사과 홍로_10,53086.7,62850.0,49600.0,특,201608
사과 홍로_5,33713.166666666664,38166.666666666664,32333.333333333332,특,201608
사과 후지_10,34550.807692307695,35576.92307692308,33346.153846153844,특,201608
사과 아오리_10,24595.576923076922,28557.69230769231,21865.384615384617,상,201608
사과 홍로_10,42330.95,49600.0,37950.0,상,201608
사과 홍로_5,26596.666666666668,32333.333333333332,23166.666666666668,상,201608
사과 후지_10,29220.26923076923,33846.153846153844,25326.923076923078,상,201608
사과 아오리_10,18380.96153846154,21846.153846153848,14384.615384615385,중,201608
사과 홍로_10,31976.8,37950.0,24300.0,중,201608
사과 홍로_5,19564.5,23166.666666666668,17333.333333333332,중,201608
사과 후지_10,21487.884615384617,25480.76923076923,17711.53846153846,중,201608
사과 아오리_10,11374.23076923077,14384.615384615385,5365.384615384615,하,201608
사과 홍로_10,18869.55,24300.0,7875.0,하,201608
사과 홍로_5,14412.5,17333.333333333332,8666.666666666666,하,201608
사과 후지_10,14270.538461538461,17634.615384615383,9250.0,하,201608
사과 아오리_10,37571.42857142857,37714.28571428572,37428.57142857143,특,201609
사과 양광_10,30436.428571428572,30785.714285714286,30071.428571428572,특,201609
사과 홍로_10,37504.52173913043,46260.86956521739,32521.739130434784,특,201609
사과 홍로_5,25357.0,28716.521739130436,23850.434782608696,특,201609
사과 홍옥_10,39192.333333333336,41666.666666666664,35666.666666666664,특,201609
사과 후지_10,21887.076923076922,22230.76923076923,21346.153846153848,특,201609
사과 후지_5,41358.8,43266.666666666664,37800.0,특,201609
사과 아오리_10,29793.0,37428.57142857143,27285.714285714286,상,201609
사과 양광_10,26969.571428571428,30142.85714285714,24500.0,상,201609
사과 홍로_10,24250.608695652172,32521.739130434784,19456.521739130436,상,201609
사과 홍로_5,19816.521739130436,23850.434782608696,16182.608695652174,상,201609
사과 홍옥_10,26930.0,35666.666666666664,22000.0,상,201609
사과 후지_10,16747.76923076923,20076.923076923078,13884.615384615385,상,201609
사과 후지_5,33784.73333333333,37800.0,28933.333333333332,상,201609
사과 아오리_10,23551.714285714286,27285.714285714286,17571.428571428572,중,201609
사과 양광_10,19813.714285714286,24642.85714285714,13285.714285714286,중,201609
사과 홍로_10,15560.782608695652,19456.521739130436,11654.260869565218,중,201609
사과 홍로_5,13263.739130434782,16182.608695652174,10436.869565217392,중,201609
사과 홍옥_10,14643.666666666666,22000.0,9000.0,중,201609
사과 후지_10,13251.615384615385,15269.23076923077,10230.76923076923,중,201609
사과 후지_5,18071.6,28933.333333333332,11333.333333333334,중,201609
사과 아오리_10,15753.0,17571.428571428572,11142.857142857143,하,201609
사과 양광_10,9130.642857142857,12892.857142857143,5285.714285714285,하,201609
사과 홍로_10,8828.826086956522,11654.260869565218,3260.8695652173915,하,201609
사과 홍로_5,8876.391304347826,10436.869565217392,5067.304347826087,하,201609
사과 홍옥_10,6990.333333333333,9000.0,4000.0,하,201609
사과 후지_10,8608.846153846154,10115.384615384615,5769.2307692307695,하,201609
사과 후지_5,7250.6,11333.333333333334,2866.6666666666665,하,201609
사과 양광_10,38268.57692307692,41153.846153846156,36384.61538461538,특,201610
사과 홍로_10,25083.6,27300.0,24100.0,특,201610
사과 홍로_5,9000.0,9000.0,9000.0,특,201610
사과 홍옥_10,41957.192307692305,44076.92307692308,40884.61538461538,특,201610
사과 후지_10,36382.38461538462,38730.769230769234,34923.07692307692,특,201610
사과 후지_5,41000.0,43000.0,37000.0,특,201610
사과 양광_10,32035.5,36384.61538461538,29134.615384615383,상,201610
사과 홍로_10,19074.95,24100.0,16550.0,상,201610
사과 홍로_5,8555.0,9000.0,7000.0,상,201610
사과 홍옥_10,32633.346153846152,40576.92307692308,28769.23076923077,상,201610
사과 후지_10,29738.076923076922,34846.153846153844,25923.076923076922,상,201610
사과 후지_5,33089.0,37000.0,28000.0,상,201610
사과 양광_10,24636.5,29134.615384615383,18692.30769230769,중,201610
사과 홍로_10,14579.05,16550.0,12075.0,중,201610
사과 홍로_5,7000.0,7000.0,7000.0,중,201610
사과 홍옥_10,18684.26923076923,28730.76923076923,12173.076923076924,중,201610
사과 후지_10,21459.03846153846,25923.076923076922,16673.076923076922,중,201610
사과 후지_5,16346.0,28000.0,10000.0,중,201610
사과 양광_10,14463.23076923077,18692.30769230769,6615.384615384615,하,201610
사과 홍로_10,10446.65,12025.0,7650.0,하,201610
사과 홍로_5,6411.0,7000.0,5000.0,하,201610
사과 홍옥_10,10638.807692307691,12134.615384615385,7576.923076923077,하,201610
사과 후지_10,13209.923076923076,16634.615384615383,5807.692307692308,하,201610
사과 후지_5,5417.0,10000.0,1000.0,하,201610
사과 양광_10,24000.0,24000.0,24000.0,특,201611
사과 홍옥_10,37000.0,43000.0,35000.0,특,201611
사과 후지_10,33621.153846153844,39000.0,30076.923076923078,특,201611
사과 후지_5,41000.0,43000.0,37000.0,특,201611
사과 양광_10,22537.0,24000.0,20500.0,상,201611
사과 홍옥_10,33286.0,35000.0,32000.0,상,201611
사과 후지_10,23276.923076923078,30076.923076923078,19115.384615384617,상,201611
사과 후지_5,33089.0,37000.0,28000.0,상,201611
사과 양광_10,16900.0,20500.0,14000.0,중,201611
사과 홍옥_10,11986.0,32000.0,7000.0,중,201611
사과 후지_10,15186.192307692309,19115.384615384617,11846.153846153846,중,201611
사과 후지_5,16346.0,28000.0,10000.0,중,201611
사과 양광_10,9769.5,14000.0,7000.0,하,201611
사과 홍옥_10,6813.0,7000.0,5000.0,하,201611
사과 후지_10,9356.0,11846.153846153846,4076.923076923077,하,201611
사과 후지_5,5417.0,10000.0,1000.0,하,201611
사과 후지_10,35024.11111111111,40481.48148148148,31603.703703703704,특,201612
사과 후지_5,41000.0,43000.0,37000.0,특,201612
사과 후지_10,23776.51851851852,31566.666666666668,19074.074074074073,상,201612
사과 후지_5,33089.0,37000.0,28000.0,상,201612
사과 후지_10,15679.37037037037,19074.074074074073,12148.148148148148,중,201612
사과 후지_5,16346.0,28000.0,10000.0,중,201612
사과 후지_10,9852.518518518518,12148.148148148148,4666.666666666667,하,201612
사과 후지_5,5417.0,10000.0,1000.0,하,201612
사과 후지_10,37747.86363636364,43181.818181818184,34863.63636363636,특,201701
사과 후지_5,25615.53846153846,29307.69230769231,22730.76923076923,특,201701
사과 후지_10,27254.863636363636,34818.181818181816,22750.0,상,201701
사과 후지_5,18281.0,22730.76923076923,15500.0,상,201701
사과 후지_10,17991.454545454544,22750.0,14272.727272727272,중,201701
사과 후지_5,12789.307692307691,15500.0,10230.76923076923,중,201701
사과 후지_10,11843.90909090909,14272.727272727272,5863.636363636364,하,201701
사과 후지_5,8899.384615384615,10230.76923076923,4576.923076923077,하,201701
사과 후지_10,30936.041666666668,37354.166666666664,28291.666666666668,특,201702
사과 후지_5,28952.0,30000.0,27000.0,특,201702
사과 후지_10,23434.75,28250.0,20433.333333333332,상,201702
사과 후지_5,22937.0,27000.0,20000.0,상,201702
사과 후지_10,16322.166666666666,20391.666666666668,12666.666666666666,중,201702
사과 후지_5,15567.0,20000.0,12000.0,중,201702
사과 후지_10,10766.375,12666.666666666666,5770.833333333333,하,201702
사과 후지_5,10868.0,12000.0,5000.0,하,201702
사과 후지_10,33235.22222222222,39109.25925925926,29851.85185185185,특,201703
사과 후지_10,24218.222222222223,29851.85185185185,20296.296296296296,상,201703
사과 후지_10,16354.74074074074,20296.296296296296,12611.111111111111,중,201703
사과 후지_10,10565.37037037037,12611.111111111111,5500.0,하,201703
사과 후지_10,35861.76,42336.0,32160.0,특,201704
사과 후지_10,25149.72,32160.0,21260.0,상,201704
사과 후지_10,17715.2,21260.0,13740.0,중,201704
사과 후지_10,11318.56,13740.0,5880.0,하,201704
사과 후지_10,40609.59259259259,46740.74074074074,36518.51851851852,특,201705
사과 후지_10,28095.11111111111,36518.51851851852,23574.074074074073,상,201705
사과 후지_10,18842.037037037036,23555.555555555555,14537.037037037036,중,201705
사과 후지_10,12132.074074074075,14537.037037037036,6555.555555555556,하,201705
사과 후지_10,40049.11538461538,44500.0,36076.92307692308,특,201706
사과 후지_10,30096.923076923078,36038.46153846154,25153.846153846152,상,201706
사과 후지_10,19112.653846153848,25153.846153846152,13211.538461538461,중,201706
사과 후지_10,10465.692307692309,13192.307692307691,5269.2307692307695,하,201706
사과 아오리_10,34297.38888888889,38333.333333333336,32305.555555555555,특,201707
사과 후지_10,35158.5,36442.307692307695,33865.38461538462,특,201707
사과 아오리_10,28088.88888888889,32027.777777777777,25444.444444444445,상,201707
사과 후지_10,26766.384615384617,33865.38461538462,23019.23076923077,상,201707
사과 아오리_10,21015.055555555555,25444.444444444445,16361.111111111111,중,201707
사과 후지_10,17724.576923076922,22942.30769230769,12076.923076923076,중,201707
사과 아오리_10,13113.833333333334,16361.111111111111,6555.555555555556,하,201707
사과 후지_10,9610.153846153846,12057.692307692309,5634.615384615385,하,201707
사과 아오리_10,37133.769230769234,40769.230769230766,35384.61538461538,특,201708
사과 홍로_10,53064.954545454544,61272.72727272727,49318.181818181816,특,201708
사과 후지_10,36309.391304347824,37130.434782608696,35173.913043478264,특,201708
사과 아오리_10,30613.153846153848,35384.61538461538,27000.0,상,201708
사과 홍로_10,42588.045454545456,49136.36363636364,38522.72727272727,상,201708
사과 후지_10,31554.043478260868,34608.69565217391,29195.652173913044,상,201708
사과 아오리_10,22346.30769230769,27000.0,16769.23076923077,중,201708
사과 홍로_10,32590.636363636364,38431.818181818184,26090.909090909092,중,201708
사과 후지_10,24278.434782608696,29326.08695652174,18630.434782608696,중,201708
사과 아오리_10,13065.23076923077,16769.23076923077,4730.7692307692305,하,201708
사과 홍로_10,20331.409090909092,26090.909090909092,7045.454545454545,하,201708
사과 후지_10,14938.91304347826,18326.08695652174,9369.565217391304,하,201708
사과 아오리_10,23326.333333333332,23555.555555555555,23000.0,특,201709
사과 양광_10,50789.27272727273,52545.454545454544,50181.818181818184,특,201709
사과 홍로_10,42227.61538461538,52346.153846153844,38038.46153846154,특,201709
사과 홍로_5,31444.555555555555,35555.555555555555,29277.777777777777,특,201709
사과 홍옥_10,37033.5,38944.444444444445,36166.666666666664,특,201709
사과 후지_10,29403.846153846152,29403.846153846152,29403.846153846152,특,201709
사과 후지_5,26880.666666666668,27333.333333333332,26250.0,특,201709
사과 아오리_10,21086.777777777777,23000.0,19111.11111111111,상,201709
사과 양광_10,40567.545454545456,49636.36363636364,34000.0,상,201709
사과 홍로_10,32276.423076923078,38038.46153846154,28730.76923076923,상,201709
사과 홍로_5,24796.333333333332,29222.222222222223,21638.88888888889,상,201709
사과 홍옥_10,32495.833333333332,36166.666666666664,29000.0,상,201709
사과 후지_10,27198.96153846154,29403.846153846152,25461.53846153846,상,201709
사과 후지_5,23141.166666666668,26250.0,20666.666666666668,상,201709
사과 아오리_10,16082.666666666666,19111.11111111111,12666.666666666666,중,201709
사과 양광_10,28041.545454545456,34000.0,19454.545454545456,중,201709
사과 홍로_10,24333.576923076922,28730.76923076923,19192.30769230769,중,201709
사과 홍로_5,18467.722222222223,21638.88888888889,15111.111111111111,중,201709
사과 홍옥_10,24703.0,28944.444444444445,20277.777777777777,중,201709
사과 후지_10,22454.384615384617,24769.23076923077,19461.53846153846,중,201709
사과 후지_5,19192.0,20666.666666666668,16666.666666666668,중,201709
사과 아오리_10,10363.111111111111,12111.111111111111,7222.222222222223,하,201709
사과 양광_10,14988.454545454546,19454.545454545456,7545.454545454545,하,201709
사과 홍로_10,15211.846153846154,19192.30769230769,4653.846153846154,하,201709
사과 홍로_5,12551.888888888889,15111.111111111111,6416.666666666667,하,201709
사과 홍옥_10,15548.833333333334,20277.777777777777,7277.777777777777,하,201709
사과 후지_10,17395.115384615383,19423.076923076922,14500.0,하,201709
사과 후지_5,14732.166666666666,16666.666666666668,10916.666666666666,하,201709
사과 양광_10,40010.17391304348,44304.34782608696,37826.086956521736,특,201710
사과 홍로_10,27647.526315789473,28210.526315789473,27368.42105263158,특,201710
사과 홍로_5,28898.75,33000.0,27750.0,특,201710
사과 홍옥_10,45777.42105263158,47315.78947368421,44894.73684210526,특,201710
사과 후지_10,36233.434782608696,38543.47826086957,34956.52173913043,특,201710
사과 후지_5,30000.0,30000.0,30000.0,특,201710
사과 양광_10,33498.82608695652,37826.086956521736,30434.782608695652,상,201710
사과 홍로_10,24136.526315789473,27263.157894736843,22605.263157894737,상,201710
사과 홍로_5,24986.5,27750.0,22750.0,상,201710
사과 홍옥_10,39296.31578947369,44894.73684210526,32789.47368421053,상,201710
사과 후지_10,31057.391304347828,34956.52173913043,27304.347826086956,상,201710
사과 후지_5,26800.0,30000.0,23600.0,상,201710
사과 양광_10,26211.652173913044,30434.782608695652,20608.695652173912,중,201710
사과 홍로_10,18739.42105263158,22605.263157894737,15315.78947368421,중,201710
사과 홍로_5,18888.75,22750.0,15750.0,중,201710
사과 홍옥_10,23349.63157894737,32789.47368421053,15210.526315789473,중,201710
사과 후지_10,22736.956521739132,27304.347826086956,17847.82608695652,중,201710
사과 후지_5,20711.8,23600.0,16600.0,중,201710
사과 양광_10,15895.695652173914,20565.217391304348,7391.304347826087,하,201710
사과 홍로_10,13101.947368421053,15315.78947368421,8842.105263157895,하,201710
사과 홍로_5,12062.5,15750.0,8500.0,하,201710
사과 홍옥_10,11823.21052631579,15052.631578947368,7763.1578947368425,하,201710
사과 후지_10,14164.173913043478,17782.608695652172,7282.608695652174,하,201710
사과 후지_5,15274.2,16600.0,14800.0,하,201710
사과 양광_10,22045.0,23000.0,22000.0,특,201711
사과 후지_10,32400.615384615383,39192.307692307695,27884.615384615383,특,201711
사과 양광_10,21636.0,22000.0,20000.0,상,201711
사과 후지_10,22290.653846153848,27884.615384615383,19211.53846153846,상,201711
사과 양광_10,18796.0,20000.0,16000.0,중,201711
사과 후지_10,15351.038461538461,19211.53846153846,11461.538461538461,중,201711
사과 양광_10,11619.0,16000.0,5000.0,하,201711
사과 후지_10,8759.307692307691,11461.538461538461,4076.923076923077,하,201711
사과 후지_10,33874.807692307695,40307.692307692305,31019.23076923077,특,201712
사과 후지_10,24919.576923076922,30980.76923076923,20865.384615384617,상,201712
사과 후지_10,16319.423076923076,20788.46153846154,11769.23076923077,중,201712
사과 후지_10,9268.5,11750.0,4461.538461538462,하,201712
사과 후지_10,41262.48,48480.0,36360.0,특,201801
사과 후지_10,26980.44,36320.0,21720.0,상,201801
사과 후지_10,17143.2,21720.0,12532.0,중,201801
사과 후지_10,9887.16,12532.0,4140.0,하,201801
사과 홍로_5,17000.0,17000.0,17000.0,특,201802
사과 후지_10,36753.09090909091,42545.454545454544,33886.36363636364,특,201802
사과 홍로_5,17000.0,17000.0,17000.0,상,201802
사과 후지_10,27258.272727272728,33886.36363636364,22818.18181818182,상,201802
사과 홍로_5,15667.0,17000.0,15000.0,중,201802
사과 후지_10,18763.590909090908,22931.81818181818,15222.727272727272,중,201802
사과 홍로_5,13330.0,15000.0,13000.0,하,201802
사과 후지_10,12836.363636363636,15222.727272727272,7522.727272727273,하,201802
사과 후지_10,34878.25925925926,40185.18518518518,32407.40740740741,특,201803
사과 후지_10,25146.88888888889,32407.40740740741,20462.962962962964,상,201803
사과 후지_10,15947.407407407407,20462.962962962964,11496.296296296296,중,201803
사과 후지_10,9126.074074074075,11496.296296296296,4370.37037037037,하,201803
사과 후지_10,32731.8,38200.0,28984.0,특,201804
사과 후지_10,23830.2,28984.0,20288.0,상,201804
사과 후지_10,15951.16,20288.0,12052.0,중,201804
사과 후지_10,9813.32,12052.0,4760.0,하,201804
사과 후지_10,35701.18518518518,39777.77777777778,33240.74074074074,특,201805
사과 후지_10,26573.40740740741,33129.62962962963,22051.85185185185,상,201805
사과 후지_10,16663.62962962963,22348.14814814815,12014.814814814816,중,201805
사과 후지_10,9862.148148148148,12014.814814814816,5111.111111111111,하,201805
사과 후지_10,35433.730769230766,39423.07692307692,33500.0,특,201806
사과 후지_10,25846.26923076923,33461.53846153846,21569.23076923077,상,201806
사과 후지_10,15977.346153846154,21569.23076923077,11261.538461538461,중,201806
사과 후지_10,8924.115384615385,11261.538461538461,4692.307692307692,하,201806
사과 아오리_10,38057.5,41950.0,35200.0,특,201807
사과 후지_10,30738.0,33884.61538461538,29000.0,특,201807
사과 아오리_10,29323.05,35100.0,25500.0,상,201807
사과 후지_10,22415.96153846154,28923.076923076922,17576.923076923078,상,201807
사과 아오리_10,19905.85,25500.0,14650.0,중,201807
사과 후지_10,13322.576923076924,17576.923076923078,9342.307692307691,중,201807
사과 아오리_10,11433.5,14550.0,5150.0,하,201807
사과 후지_10,7499.423076923077,9323.076923076924,4634.615384615385,하,201807
사과 아오리_10,44311.46153846154,50115.38461538462,42269.230769230766,특,201808
사과 홍로_10,58234.23529411765,75647.05882352941,52882.35294117647,특,201808
사과 후지_10,38345.692307692305,38846.153846153844,37576.92307692308,특,201808
사과 아오리_10,37238.307692307695,42230.769230769234,32769.230769230766,상,201808
사과 홍로_10,44323.17647058824,52882.35294117647,38000.0,상,201808
사과 후지_10,34346.53846153846,38038.46153846154,31942.30769230769,상,201808
사과 아오리_10,25381.19230769231,32769.230769230766,17788.46153846154,중,201808
사과 홍로_10,29803.117647058825,37823.529411764706,22264.70588235294,중,201808
사과 후지_10,26131.615384615383,31557.69230769231,21211.53846153846,중,201808
사과 아오리_10,13754.384615384615,17788.46153846154,5288.461538461538,하,201808
사과 홍로_10,16950.70588235294,22264.70588235294,7000.0,하,201808
사과 후지_10,16979.23076923077,20557.69230769231,12384.615384615385,하,201808
사과 아오리_10,24356.0,24863.636363636364,23909.090909090908,특,201809
사과 홍로_10,62081.5,113318.18181818182,46863.63636363636,특,201809
사과 홍로_5,51924.22222222222,63000.0,45166.666666666664,특,201809
사과 홍옥_10,39776.26666666667,41200.0,38400.0,특,201809
사과 후지_10,24302.590909090908,24909.090909090908,23181.81818181818,특,201809
사과 아오리_10,20891.363636363636,23909.090909090908,18113.636363636364,상,201809
사과 홍로_10,33008.22727272727,46863.63636363636,24818.18181818182,상,201809
사과 홍로_5,33893.27777777778,45166.666666666664,26333.333333333332,상,201809
사과 홍옥_10,32287.933333333334,38200.0,27866.666666666668,상,201809
사과 후지_10,15946.90909090909,21681.81818181818,12136.363636363636,상,201809
사과 아오리_10,16053.363636363636,18113.636363636364,12772.727272727272,중,201809
사과 홍로_10,18264.954545454544,24818.18181818182,12477.272727272728,중,201809
사과 홍로_5,20236.277777777777,26333.333333333332,14777.777777777777,중,201809
사과 홍옥_10,23784.533333333333,27866.666666666668,18800.0,중,201809
사과 후지_10,9893.0,12136.363636363636,8136.363636363636,중,201809
사과 아오리_10,9949.227272727272,12772.727272727272,4818.181818181818,하,201809
사과 홍로_10,9385.954545454546,12477.272727272728,3318.181818181818,하,201809
사과 홍로_5,11405.222222222223,14777.777777777777,4916.666666666667,하,201809
사과 홍옥_10,13979.333333333334,18800.0,8333.333333333334,하,201809
사과 후지_10,7046.727272727273,8136.363636363636,5681.818181818182,하,201809
사과 아오리_10,18000.0,18000.0,18000.0,특,201810
사과 양광_10,40511.44,43960.0,39080.0,특,201810
사과 홍로_10,22238.925925925927,23518.51851851852,21111.11111111111,특,201810
사과 홍로_5,28573.23076923077,28923.076923076922,25230.76923076923,특,201810
사과 홍옥_10,57603.38888888889,58111.11111111111,57000.0,특,201810
사과 후지_10,38525.7037037037,47129.62962962963,35814.81481481482,특,201810
사과 아오리_10,15500.0,18000.0,13000.0,상,201810
사과 양광_10,33694.0,38840.0,30240.0,상,201810
사과 홍로_10,18749.444444444445,21111.11111111111,16759.25925925926,상,201810
사과 홍로_5,22954.384615384617,25230.76923076923,19307.69230769231,상,201810
사과 홍옥_10,52507.333333333336,57000.0,48666.666666666664,상,201810
사과 후지_10,30797.925925925927,35592.59259259259,27351.85185185185,상,201810
사과 아오리_10,11535.0,13000.0,9000.0,중,201810
사과 양광_10,25184.84,30240.0,19720.0,중,201810
사과 홍로_10,14459.666666666666,16759.25925925926,12259.25925925926,중,201810
사과 홍로_5,17572.153846153848,19307.69230769231,15384.615384615385,중,201810
사과 홍옥_10,39592.88888888889,48666.666666666664,24527.777777777777,중,201810
사과 후지_10,23133.444444444445,27351.85185185185,18074.074074074073,중,201810
사과 아오리_10,6938.0,9000.0,3000.0,하,201810
사과 양광_10,15157.56,19720.0,6780.0,하,201810
사과 홍로_10,10982.814814814816,12259.25925925926,8592.592592592593,하,201810
사과 홍로_5,14336.0,15384.615384615385,8923.076923076924,하,201810
사과 홍옥_10,16398.166666666668,24194.444444444445,10027.777777777777,하,201810
사과 후지_10,13953.37037037037,18074.074074074073,6314.814814814815,하,201810
사과 후지_10,38999.46153846154,51769.230769230766,34134.61538461538,특,201811
사과 후지_10,25913.5,34096.153846153844,21134.615384615383,상,201811
사과 후지_10,16303.576923076924,21134.615384615383,12442.307692307691,중,201811
사과 후지_10,9992.576923076924,12442.307692307691,4730.7692307692305,하,201811
사과 후지_10,43130.846153846156,52884.61538461538,38865.38461538462,특,201812
사과 후지_10,28319.576923076922,38865.38461538462,22403.846153846152,상,201812
사과 후지_10,17314.615384615383,22384.615384615383,12557.692307692309,중,201812
사과 후지_10,10325.26923076923,12557.692307692309,5788.461538461538,하,201812
사과 후지_10,53385.52,68920.0,47200.0,특,201901
사과 후지_5,33794.0,42125.0,30812.5,특,201901
사과 후지_10,35369.72,47080.0,27860.0,상,201901
사과 후지_5,24648.875,30812.5,20250.0,상,201901
사과 후지_10,22233.84,27860.0,16440.0,중,201901
사과 후지_5,16859.0,20250.0,13625.0,중,201901
사과 후지_10,12712.72,16440.0,5440.0,하,201901
사과 후지_5,11629.25,13625.0,6625.0,하,201901
사과 후지_10,35530.11111111111,38861.11111111111,33750.0,특,201902
사과 후지_5,23062.6,24000.0,22200.0,특,201902
사과 후지_10,26818.722222222223,33750.0,23000.0,상,201902
사과 후지_5,20717.0,22200.0,19800.0,상,201902
사과 후지_10,19497.61111111111,23000.0,15633.333333333334,중,201902
사과 후지_5,19328.6,19800.0,18800.0,중,201902
사과 후지_10,13510.444444444445,15633.333333333334,8361.111111111111,하,201902
사과 후지_5,18282.4,18800.0,17200.0,하,201902
사과 후지_10,42193.11538461538,45653.846153846156,39442.307692307695,특,201903
사과 후지_10,31070.23076923077,39442.307692307695,25205.76923076923,상,201903
사과 후지_10,19975.5,25205.76923076923,14307.692307692309,중,201903
사과 후지_10,11598.038461538461,14307.692307692309,5807.692307692308,하,201903
