품목명,평균가격,최고가격,최저가격,품목코드,등급,일자
포도 델라웨어_6.0,34500.0,38000.0,31000.0,6.0303e+16,상,200308
포도 캠벨얼리_5.0,15187.5,20250.0,10125.0,6.0301e+16,상,200308
포도 거봉_4.0,11364.583333333334,13895.833333333334,8833.333333333334,6.0302e+16,중,200308
포도 델라웨어_6.0,27000.0,31000.0,23000.0,6.0303e+16,중,200308
포도 캠벨얼리_5.0,7812.5,10125.0,5500.0,6.0301e+16,중,200308
포도 거봉_4.0,6479.166666666667,8708.333333333334,4250.0,6.0302e+16,하,200308
포도 델라웨어_6.0,19000.0,23000.0,15000.0,6.0303e+16,하,200308
포도 캠벨얼리_5.0,3979.1666666666665,5500.0,2458.3333333333335,6.0301e+16,하,200308
포도 거봉_2.0,7000.0,7000.0,7000.0,6.0302e+16,특,200309
포도 마스캇베리에이_5.0,16555.555555555555,19111.11111111111,14000.0,6.0305e+16,특,200309
포도 샤인머스켓_2.0,35310.0,36000.0,34000.0,6.0336e+16,특,200309
포도 수입_8.0,50208.0,57000.0,48000.0,6.03000000008e+16,특,200309
포도 캠벨얼리_3.0,15000.0,15000.0,15000.0,6.0301e+16,특,200309
포도 캠벨얼리_5.0,23800.0,29700.0,17900.0,6.0301e+16,특,200309
포도 거봉_2.0,7181.380952380952,9380.952380952382,4976.190476190476,6.0302e+16,상,200309
포도 거봉_4.0,12500.0,16750.0,8250.0,6.0302e+16,상,200309
포도 마스캇베리에이_5.0,11555.555555555555,13777.777777777777,9333.333333333334,6.0305e+16,상,200309
포도 샤인머스켓_2.0,32566.0,34000.0,26000.0,6.0336e+16,상,200309
포도 수입_8.0,41226.0,48000.0,35000.0,6.03000000008e+16,상,200309
포도 캠벨얼리_3.0,10357.0,15000.0,9000.0,6.0301e+16,상,200309
포도 캠벨얼리_5.0,13737.5,17900.0,9575.0,6.0301e+16,상,200309
포도 거봉_2.0,5183.0,6500.0,4000.0,6.0302e+16,중,200309
포도 거봉_4.0,6262.5,8250.0,4275.0,6.0302e+16,중,200309
포도 마스캇베리에이_5.0,7611.111111111111,9111.111111111111,6111.111111111111,6.0305e+16,중,200309
포도 샤인머스켓_2.0,16327.0,26000.0,15000.0,6.0336e+16,중,200309
포도 수입_8.0,31486.0,35000.0,28000.0,6.03000000008e+16,중,200309
포도 캠벨얼리_3.0,8205.0,9000.0,8000.0,6.0301e+16,중,200309
포도 캠벨얼리_5.0,7662.5,10125.0,5200.0,6.0301e+16,중,200309
포도 거봉_2.0,4000.0,4000.0,4000.0,6.0302e+16,하,200309
포도 거봉_4.0,3062.5,4250.0,1875.0,6.0302e+16,하,200309
포도 마스캇베리에이_5.0,4944.444444444444,6111.111111111111,3777.777777777778,6.0305e+16,하,200309
포도 샤인머스켓_2.0,13748.0,15000.0,11000.0,6.0336e+16,하,200309
포도 수입_8.0,24863.0,28000.0,10000.0,6.03000000008e+16,하,200309
포도 캠벨얼리_3.0,6351.0,8000.0,5000.0,6.0301e+16,하,200309
포도 캠벨얼리_5.0,3787.5,5200.0,2375.0,6.0301e+16,하,200309
포도 거봉_2.0,7000.0,7000.0,7000.0,6.0302e+16,특,200310
포도 마스캇베리에이_5.0,17312.5,19125.0,15500.0,6.0305e+16,특,200310
포도 샤인머스켓_2.0,35310.0,36000.0,34000.0,6.0336e+16,특,200310
포도 수입_8.0,49553.0,55720.0,48000.0,6.03000000008e+16,특,200310
포도 캠벨얼리_3.0,15000.0,15000.0,15000.0,6.0301e+16,특,200310
포도 캠벨얼리_5.0,28812.5,34708.333333333336,22916.666666666668,6.0301e+16,특,200310
포도 거봉_2.0,6261.8,7000.0,5500.0,6.0302e+16,상,200310
포도 거봉_4.0,10812.5,13375.0,8250.0,6.0302e+16,상,200310
