midName,goodName,danq,dan,poj,sizeName,lv,minCost,maxCost,aveCost,saledate,cmpName,largeName
피망(단고추),청피망,10,kg,상자,없음,상,16000,19000,17500,2022-08-17,부산청과(주),양채류
치커리,치커리(일반),2,kg,상자,없음,특,2200,2200,2200,2022-08-17,부산청과(주),양채류
적채,적채(일반),8,kg,상자,없음,특,5600,5600,5600,2022-08-17,부산청과(주),양채류
적채,적채(일반),10,kg,상자,없음,특,16800,16800,16800,2022-08-17,부산청과(주),양채류
적채,적채(일반),10,kg,상자,없음,상,11000,11000,11000,2022-08-17,부산청과(주),양채류
브로코리(녹색꽃양배추),브로코리(일반),10,kg,상자,없음,특,20000,20000,20000,2022-08-17,부산청과(주),양채류
파세리(향미나리),파세리(일반),4,kg,상자,없음,특,55000,58000,56500,2022-08-17,부산청과(주),양채류
비트(붉은사탕무우),비트(일반),20,kg,상자,없음,특,12000,32300,24900,2022-08-17,부산청과(주),양채류
비트(붉은사탕무우),비트(일반),10,kg,상자,없음,특,14100,15800,15000,2022-08-17,부산청과(주),양채류
비트(붉은사탕무우),비트(일반),10,kg,상자,없음,상,12300,12300,12300,2022-08-17,부산청과(주),양채류
비트(붉은사탕무우),비트(일반),20,kg,상자,없음,상,15500,16800,16200,2022-08-17,부산청과(주),양채류
칼리플라워(꽃양배추),칼리플라워(일반),8,kg,상자,없음,특,16200,17300,16800,2022-08-17,부산청과(주),양채류
칼리플라워(꽃양배추),칼리플라워(일반),10,kg,상자,없음,상,13600,13600,13600,2022-08-17,부산청과(주),양채류
아스파라가스,녹색,1,kg,상자,없음,상,6400,10400,8400,2022-08-17,부산청과(주),양채류
아스파라가스,녹색,1,kg,상자,없음,보통,8400,8400,8400,2022-08-17,부산청과(주),양채류
토마토,토마토(일반),10,kg,상자,없음,상,6300,18100,11600,2022-08-17,부산청과(주),과일과채류
토마토,토마토(일반),10,kg,상자,없음,등외,7500,8500,7800,2022-08-17,부산청과(주),과일과채류
메론,파파야계,1,kg,상자,없음,특,700,700,700,2022-08-17,부산청과(주),과일과채류
메론,파파야계,1.5,kg,상자,없음,특,1200,1200,1200,2022-08-17,부산청과(주),과일과채류
메론,파파야계,2,kg,상자,없음,특,1500,1500,1500,2022-08-17,부산청과(주),과일과채류
메론,기타메론,8,kg,상자,없음,특,11200,12000,11600,2022-08-17,부산청과(주),과일과채류
방울토마토,대추방울,2,kg,상자,없음,특,6500,13600,11300,2022-08-17,부산청과(주),과일과채류
방울토마토,대추방울,5,kg,상자,없음,특,10000,11200,10600,2022-08-17,부산청과(주),과일과채류
오이,백다다기,10,kg,상자,없음,특,29000,34000,32100,2022-08-17,부산청과(주),과채류
오이,백다다기,10,kg,상자,없음,상,13000,35000,22700,2022-08-17,부산청과(주),과채류
오이,백다다기,10,kg,상자,없음,보통,11000,11000,11000,2022-08-17,부산청과(주),과채류
오이,가시오이,10,kg,상자,없음,특,15600,42800,31300,2022-08-17,부산청과(주),과채류
오이,가시오이,10,kg,상자,없음,상,6600,31100,23400,2022-08-17,부산청과(주),과채류
오이,가시오이,10,kg,상자,없음,보통,14000,16900,15500,2022-08-17,부산청과(주),과채류
오이,노각,10,kg,상자,없음,특,5000,20500,11600,2022-08-17,부산청과(주),과채류
오이,노각,10,kg,상자,없음,상,5000,8500,6800,2022-08-17,부산청과(주),과채류
호박,애호박,8,kg,상자,없음,특,10300,39600,26900,2022-08-17,부산청과(주),과채류
호박,애호박,8,kg,상자,없음,상,10000,33300,21900,2022-08-17,부산청과(주),과채류
호박,애호박,8,kg,상자,없음,보통,5000,5000,5000,2022-08-17,부산청과(주),과채류
호박,쥬키니호박,10,kg,상자,없음,특,25500,27000,26300,2022-08-17,부산청과(주),과채류
호박,쥬키니호박,10,kg,상자,없음,상,22000,22000,22000,2022-08-17,부산청과(주),과채류
호박,풋호박,10,kg,상자,없음,특,13500,19600,16800,2022-08-17,부산청과(주),과채류
호박,풋호박,10,kg,상자,없음,상,11000,13300,11800,2022-08-17,부산청과(주),과채류
호박,단호박,3,kg,상자,없음,특,6600,7500,7000,2022-08-17,부산청과(주),과채류
가지,가지(일반),10,kg,상자,없음,특,16100,33000,22700,2022-08-17,부산청과(주),과채류
가지,가지(일반),10,kg,상자,없음,상,10600,16600,13800,2022-08-17,부산청과(주),과채류
가지,가지(일반),10,kg,상자,없음,보통,6600,12000,9300,2022-08-17,부산청과(주),과채류
박,여주(일반),10,kg,상자,없음,특,11200,12900,12100,2022-08-17,부산청과(주),과채류
박,여주(일반),6,kg,상자,없음,특,12100,12100,12100,2022-08-17,부산청과(주),과채류
박,여주(일반),10,kg,상자,없음,상,11900,11900,11900,2022-08-17,부산청과(주),과채류
배추,쌈배추,10,kg,상자,없음,특,7600,14000,10100,2022-08-17,부산청과(주),엽경채류
배추,기타배추,10,kg,상자,없음,특,15600,20600,18700,2022-08-17,부산청과(주),엽경채류
얼갈이배추,얼갈이배추,1,kg,단,없음,특,1580,1700,1600,2022-08-17,부산청과(주),엽경채류
얼갈이배추,얼갈이배추,4,kg,상자,없음,특,4800,4800,4800,2022-08-17,부산청과(주),엽경채류
양배추,양배추(일반),15,kg,상자,없음,특,6000,12800,10600,2022-08-17,부산청과(주),엽경채류
상추,청상추,2,kg,상자,없음,특,21000,23000,22000,2022-08-17,부산청과(주),엽경채류
상추,기타상추,2,kg,상자,없음,특,6800,23000,16800,2022-08-17,부산청과(주),엽경채류
상추,기타상추,4,kg,상자,없음,특,7100,9100,7900,2022-08-17,부산청과(주),엽경채류
열무,열무(일반),1.4,kg,단,없음,특,2600,2600,2600,2022-08-17,부산청과(주),엽경채류
미나리,미나리(일반),1,kg,단,없음,특,2330,2330,2300,2022-08-17,부산청과(주),엽경채류
부추,일반부추,2,kg,상자,없음,특,1600,1600,1600,2022-08-17,부산청과(주),엽경채류
부추,일반부추,1,kg,단,없음,특,1660,1660,1700,2022-08-17,부산청과(주),엽경채류
부추,일반부추,.5,kg,단,없음,특,2440,2440,2400,2022-08-17,부산청과(주),엽경채류
부추,일반부추,3,kg,상자,없음,특,3800,4200,4000,2022-08-17,부산청과(주),엽경채류
깻잎,깻잎(일반),4,kg,PE대,없음,특,9100,9100,9100,2022-08-17,부산청과(주),엽경채류
깻잎,깻잎(일반),7,kg,PE대,없음,특,10100,10100,10100,2022-08-17,부산청과(주),엽경채류
깻잎,깻잎(일반),2,kg,상자,없음,특,15700,20000,16800,2022-08-17,부산청과(주),엽경채류
깻잎,깻잎(일반),2,kg,상자,없음,상,12300,12300,12300,2022-08-17,부산청과(주),엽경채류
고구마순,기타고구마순,2,kg,단,없음,특,2300,3200,2800,2022-08-17,부산청과(주),엽경채류
고구마순,기타고구마순,4,kg,PE대,없음,특,3100,3100,3100,2022-08-17,부산청과(주),엽경채류
머위대,기타머위대,2,kg,상자,없음,특,9800,9800,9800,2022-08-17,부산청과(주),엽경채류
고추잎,기타고추잎,4,kg,PE대,없음,특,5000,5000,5000,2022-08-17,부산청과(주),엽경채류
무,기타무,20,kg,상자,없음,특,7000,16000,10500,2022-08-17,부산청과(주),근채류
무,기타무,20,kg,상자,없음,상,9000,9000,9000,2022-08-17,부산청과(주),근채류
복숭아,백도,4,kg,상자,없음,특,5900,25200,15300,2022-08-17,부산청과(주),과실류
복숭아,천중도백도,4,kg,상자,없음,특,3300,26300,9800,2022-08-17,부산청과(주),과실류
복숭아,천중도백도,4,kg,상자,없음,등외,7700,10600,8600,2022-08-17,부산청과(주),과실류
복숭아,금도,4,kg,상자,없음,특,3900,20500,10300,2022-08-17,부산청과(주),과실류
복숭아,금도,4,kg,상자,없음,등외,6100,11000,8900,2022-08-17,부산청과(주),과실류
복숭아,환타지아,10,kg,상자,없음,특,25900,37000,32100,2022-08-17,부산청과(주),과실류
복숭아,환타지아,10,kg,상자,없음,등외,17800,17800,17800,2022-08-17,부산청과(주),과실류
복숭아,천도,5,kg,상자,없음,특,1500,1500,1500,2022-08-17,부산청과(주),과실류
복숭아,천도,4,kg,상자,없음,특,3800,3800,3800,2022-08-17,부산청과(주),과실류
복숭아,천도,4,kg,상자,없음,상,3800,3800,3800,2022-08-17,부산청과(주),과실류
복숭아,천도,4,kg,상자,없음,보통,3800,3800,3800,2022-08-17,부산청과(주),과실류
복숭아,털복숭아(일반),4,kg,상자,없음,특,3000,10000,5000,2022-08-17,부산청과(주),과실류
복숭아,털복숭아(일반),4.5,kg,상자,없음,특,3100,12200,6600,2022-08-17,부산청과(주),과실류
복숭아,털복숭아(일반),10,kg,상자,없음,상,9600,9600,9600,2022-08-17,부산청과(주),과실류
복숭아,털복숭아(일반),10,kg,상자,없음,보통,8300,8300,8300,2022-08-17,부산청과(주),과실류
복숭아,털복숭아(일반),4,kg,상자,없음,등외,2100,2100,2100,2022-08-17,부산청과(주),과실류
복숭아,털복숭아(일반),4.5,kg,상자,없음,등외,4400,4400,4400,2022-08-17,부산청과(주),과실류
복숭아,성백도,4.5,kg,상자,없음,특,5500,14200,10400,2022-08-17,부산청과(주),과실류
복숭아,성백도,4,kg,상자,없음,특,12800,22800,17900,2022-08-17,부산청과(주),과실류
복숭아,성백도,4,kg,상자,없음,상,9600,10500,9900,2022-08-17,부산청과(주),과실류
복숭아,성백도,10,kg,상자,없음,상,9600,9600,9600,2022-08-17,부산청과(주),과실류
복숭아,성백도,4.5,kg,상자,없음,등외,5600,6900,6600,2022-08-17,부산청과(주),과실류
복숭아,성백도,10,kg,상자,없음,등외,12600,15500,13600,2022-08-17,부산청과(주),과실류
복숭아,그레이트,4,kg,상자,없음,특,6000,11000,8300,2022-08-17,부산청과(주),과실류
복숭아,단황도,4,kg,상자,없음,특,5200,16600,11700,2022-08-17,부산청과(주),과실류
복숭아,대양,4,kg,상자,없음,특,6600,21100,14200,2022-08-17,부산청과(주),과실류
복숭아,대양,4,kg,상자,없음,등외,5800,12200,8900,2022-08-17,부산청과(주),과실류
복숭아,기타복숭아,4,kg,상자,없음,특,3600,20300,13800,2022-08-17,부산청과(주),과실류
복숭아,기타복숭아,10,kg,상자,없음,특,11600,32000,21200,2022-08-17,부산청과(주),과실류
복숭아,백천황도,4,kg,상자,없음,특,7600,18000,12900,2022-08-17,부산청과(주),과실류
복숭아,백천황도,4,kg,상자,없음,등외,6600,12900,10000,2022-08-17,부산청과(주),과실류
자두,태양,5,kg,상자,없음,특,14800,25500,19400,2022-08-17,부산청과(주),과실류
자두,태양,5,kg,상자,없음,상,12100,22100,16300,2022-08-17,부산청과(주),과실류
자두,태양,5,kg,상자,없음,보통,10000,15500,12800,2022-08-17,부산청과(주),과실류
자두,도담,5,kg,상자,없음,특,10000,33200,23800,2022-08-17,부산청과(주),과실류
자두,도담,5,kg,상자,없음,상,8200,23700,17600,2022-08-17,부산청과(주),과실류
자두,도담,5,kg,상자,없음,보통,8200,15500,12500,2022-08-17,부산청과(주),과실류
자두,도담,5,kg,상자,없음,등외,8600,10500,9600,2022-08-17,부산청과(주),과실류
자두,흑자두,5,kg,상자,없음,특,23300,23300,23300,2022-08-17,부산청과(주),과실류
자두,흑자두,5,kg,상자,없음,상,14700,14700,14700,2022-08-17,부산청과(주),과실류
자두,기타자두,5,kg,상자,없음,특,14800,37300,25800,2022-08-17,부산청과(주),과실류
자두,기타자두,5,kg,상자,없음,상,13600,20000,16800,2022-08-17,부산청과(주),과실류
자두,기타자두,5,kg,상자,없음,보통,11000,14400,12700,2022-08-17,부산청과(주),과실류
자두,기타자두,5,kg,상자,없음,등외,10300,11100,10700,2022-08-17,부산청과(주),과실류
감귤,하우스감귤,.5,kg,상자,없음,특,2700,2700,2700,2022-08-17,부산청과(주),과실류
감귤,하우스감귤,3,kg,상자,없음,특,3000,19000,9000,2022-08-17,부산청과(주),과실류
감귤,하우스감귤,5,kg,상자,없음,특,7500,25500,16700,2022-08-17,부산청과(주),과실류
무화과,무화과(일반),1.2,kg,상자,없음,특,2500,5500,4000,2022-08-17,부산청과(주),과실류
무화과,무화과(일반),2,kg,상자,없음,특,5000,5000,5000,2022-08-17,부산청과(주),과실류
무화과,무화과(일반),1.2,kg,상자,없음,상,1500,1500,1500,2022-08-17,부산청과(주),과실류
아로니아,아로니아(일반),10,kg,상자,없음,특,8100,9300,8700,2022-08-17,부산청과(주),과실류
아로니아,아로니아(일반),11,kg,상자,없음,특,10000,10000,10000,2022-08-17,부산청과(주),과실류
토마토,토마토(일반),5,kg,상자,없음,특,2000,9300,7000,2022-08-17,부산청과(주),과일과채류
토마토,토마토(일반),10,kg,상자,없음,특,3600,25600,14300,2022-08-17,부산청과(주),과일과채류
표고버섯,표고버섯(일반),17,kg,P-BOX,없음,보통,181900,181900,181900,2022-08-17,농협부산공판장,버섯류
팽이버섯,팽이1호,5,kg,상자,없음,특,8500,11300,10100,2022-08-17,농협부산공판장,버섯류
팽이버섯,팽이1호,5,kg,상자,없음,상,10100,10400,10300,2022-08-17,농협부산공판장,버섯류
팽이버섯,기타팽이버섯,2,kg,비닐봉지,없음,등외,3200,3200,3200,2022-08-17,농협부산공판장,버섯류
만가닥,만가닥(일반),.2,kg,개,없음,특,280,900,500,2022-08-17,농협부산공판장,버섯류
만가닥,만가닥(일반),.3,kg,개,없음,특,500,520,500,2022-08-17,농협부산공판장,버섯류
만가닥,만가닥(일반),2,kg,비닐봉지,없음,특,2100,4100,3300,2022-08-17,농협부산공판장,버섯류
새송이,새송이(일반),.4,kg,개,없음,특,760,980,900,2022-08-17,농협부산공판장,버섯류
새송이,새송이(일반),2,kg,비닐봉지,없음,특,5200,7200,5900,2022-08-17,농협부산공판장,버섯류
새송이,새송이(일반),2,kg,비닐봉지,없음,상,5800,7200,6300,2022-08-17,농협부산공판장,버섯류
새송이,새송이(일반),2,kg,비닐봉지,없음,보통,4900,5300,5100,2022-08-17,농협부산공판장,버섯류
새송이,새송이(일반),2,kg,비닐봉지,없음,등외,2000,3800,2800,2022-08-17,농협부산공판장,버섯류
참당귀,참당귀,1,kg,상자,없음,상,16000,16000,16000,2022-08-17,농협부산공판장,약용작물류
콩,콩(일반),4,kg,그물망,없음,특,18800,22400,20600,2022-08-17,부산청과(주),두류
옥수수,찰옥수수,7,kg,그물망,없음,특,3600,9600,7700,2022-08-17,부산청과(주),잡곡류
옥수수,풋옥수수,7,kg,그물망,없음,특,6800,18600,11400,2022-08-17,부산청과(주),잡곡류
옥수수,미백,7,kg,그물망,없음,특,16100,16100,16100,2022-08-17,부산청과(주),잡곡류
감자,자주감자,20,kg,상자,없음,상,2000,8000,4500,2022-08-17,부산청과(주),서류
감자,자주감자,20,kg,상자,없음,4등,2000,2000,2000,2022-08-17,부산청과(주),서류
감자,기타감자,20,kg,상자,없음,특,8200,45100,35400,2022-08-17,부산청과(주),서류
감자,기타감자,20,kg,상자,없음,상,5500,46500,25500,2022-08-17,부산청과(주),서류
감자,기타감자,20,kg,상자,없음,보통,12700,30000,19200,2022-08-17,부산청과(주),서류
감자,기타감자,20,kg,상자,없음,등외,16300,27300,20900,2022-08-17,부산청과(주),서류
고구마,기타,10,kg,상자,없음,특,10200,19400,15500,2022-08-17,부산청과(주),서류
고구마,기타,10,kg,상자,없음,상,5800,25600,16800,2022-08-17,부산청과(주),서류
고구마,기타,10,kg,상자,없음,보통,5600,25000,16500,2022-08-17,부산청과(주),서류
고구마,기타,10,kg,상자,없음,4등,8000,8000,8000,2022-08-17,부산청과(주),서류
고구마,기타,10,kg,상자,없음,등외,3900,12600,8400,2022-08-17,부산청과(주),서류
사과,후지,10,kg,상자,없음,특,11000,25200,19300,2022-08-17,부산청과(주),과실류
사과,아오리,10,kg,상자,없음,특,11500,47800,26600,2022-08-17,부산청과(주),과실류
사과,홍로,10,kg,상자,없음,특,21000,74000,44500,2022-08-17,부산청과(주),과실류
사과,홍로,10,kg,상자,없음,상,21100,26600,23400,2022-08-17,부산청과(주),과실류
사과,산사,10,kg,상자,없음,특,20000,34000,27100,2022-08-17,부산청과(주),과실류
사과,산사,10,kg,상자,없음,등외,15000,15000,15000,2022-08-17,부산청과(주),과실류
사과,자홍,10,kg,상자,없음,특,18600,18600,18600,2022-08-17,부산청과(주),과실류
배,원황,15,kg,상자,없음,특,16900,50500,32600,2022-08-17,부산청과(주),과실류
배,원황,10,kg,상자,없음,특,20000,32500,24200,2022-08-17,부산청과(주),과실류
배,원황,10,kg,상자,없음,상,13600,18800,15800,2022-08-17,부산청과(주),과실류
배,원황,15,kg,상자,없음,상,16900,16900,16900,2022-08-17,부산청과(주),과실류
포도,캠벨얼리,3,kg,상자,없음,특,5200,14100,11300,2022-08-17,부산청과(주),과실류
포도,캠벨얼리,3,kg,상자,없음,상,6100,8600,7800,2022-08-17,부산청과(주),과실류
포도,캠벨얼리,3,kg,상자,없음,보통,3000,4300,3700,2022-08-17,부산청과(주),과실류
포도,거봉,2,kg,상자,없음,특,13000,18800,16900,2022-08-17,부산청과(주),과실류
포도,거봉,4,kg,상자,없음,특,25100,29300,27200,2022-08-17,부산청과(주),과실류
포도,샤인마스캇,2,kg,상자,없음,특,14400,32500,24800,2022-08-17,부산청과(주),과실류
포도,샤인마스캇,4,kg,상자,없음,특,31200,58500,46900,2022-08-17,부산청과(주),과실류
포도,샤인마스캇,2,kg,상자,없음,상,15700,15700,15700,2022-08-17,부산청과(주),과실류
포도,샤인마스캇,4,kg,상자,없음,상,28500,30000,29300,2022-08-17,부산청과(주),과실류
복숭아,유명,4,kg,상자,없음,특,7600,20200,15100,2022-08-17,부산청과(주),과실류
복숭아,유명,10,kg,상자,없음,특,12200,12200,12200,2022-08-17,부산청과(주),과실류
복숭아,유명,4,kg,상자,없음,등외,8200,8200,8200,2022-08-17,부산청과(주),과실류
복숭아,유명,10,kg,상자,없음,등외,16800,16800,16800,2022-08-17,부산청과(주),과실류
복숭아,황도,4,kg,상자,없음,특,4100,23300,10000,2022-08-17,부산청과(주),과실류
복숭아,황도,4,kg,상자,없음,상,8100,8100,8100,2022-08-17,부산청과(주),과실류
복숭아,황도,4,kg,상자,없음,등외,5100,10000,7700,2022-08-17,부산청과(주),과실류
기타,산채류기타,4,kg,상자,없음,상,20000,24200,22600,2022-08-17,농협부산공판장,산채류
땅콩,기타땅콩,1,kg,없음,없음,특,4600,5400,5000,2022-08-17,농협부산공판장,특용작물류
느타리버섯,애느타리,.2,kg,개,없음,특,330,440,400,2022-08-17,농협부산공판장,버섯류
느타리버섯,애느타리,2,kg,상자,없음,특,2500,3100,2700,2022-08-17,농협부산공판장,버섯류
느타리버섯,기타느타리버섯,4,kg,상자,없음,특,11300,32100,21700,2022-08-17,농협부산공판장,버섯류
느타리버섯,기타느타리버섯,4,kg,상자,없음,상,31000,31000,31000,2022-08-17,농협부산공판장,버섯류
느타리버섯,기타느타리버섯,4,kg,상자,없음,보통,16600,16600,16600,2022-08-17,농협부산공판장,버섯류
느타리버섯,기타느타리버섯,4,kg,상자,없음,등외,13000,13000,13000,2022-08-17,농협부산공판장,버섯류
양송이,기타양송이,2,kg,상자,없음,특,13900,26600,20300,2022-08-17,농협부산공판장,버섯류
양송이,기타양송이,2,kg,상자,없음,상,15100,15100,15100,2022-08-17,농협부산공판장,버섯류
양송이,기타양송이,2,kg,상자,없음,보통,11000,25900,14600,2022-08-17,농협부산공판장,버섯류
양송이,기타양송이,2,kg,상자,없음,4등,8100,8100,8100,2022-08-17,농협부산공판장,버섯류
양송이,기타양송이,2,kg,상자,없음,5등,8300,24200,16800,2022-08-17,농협부산공판장,버섯류
양송이,기타양송이,2,kg,상자,없음,등외,6800,16600,10200,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),16.1,kg,P-BOX,없음,보통,11270,31395,21300,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),16.2,kg,P-BOX,없음,보통,11340,65205,40400,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),16.9,kg,P-BOX,없음,보통,18168,84500,51300,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),14.1,kg,P-BOX,없음,보통,19740,76845,48300,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),13.7,kg,P-BOX,없음,보통,22605,74665,48600,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),13.9,kg,P-BOX,없음,보통,22935,22935,22900,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),15.4,kg,P-BOX,없음,보통,24255,161700,77800,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),16.3,kg,P-BOX,없음,보통,25673,72128,47200,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),16.7,kg,P-BOX,없음,보통,26303,186205,106300,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),15.8,kg,P-BOX,없음,보통,28045,73075,52300,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),14.5,kg,P-BOX,없음,보통,29363,29363,29400,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),15.5,kg,P-BOX,없음,보통,29450,96875,53000,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),15.7,kg,P-BOX,없음,보통,29830,83210,53400,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),15.9,kg,P-BOX,없음,보통,30210,82680,59100,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),15.6,kg,P-BOX,없음,보통,31590,97500,65800,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),17.9,kg,P-BOX,없음,보통,31773,31773,31800,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),15.1,kg,P-BOX,없음,보통,33220,33220,33200,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),14.2,kg,P-BOX,없음,보통,34080,34080,34100,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),15,kg,P-BOX,없음,보통,36000,123750,76000,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),18.7,kg,P-BOX,없음,보통,37868,37868,37900,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),13.3,kg,P-BOX,없음,보통,39900,44223,41300,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),14.9,kg,P-BOX,없음,보통,40975,45818,43400,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),14.6,kg,P-BOX,없음,보통,41245,41245,41200,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),16.5,kg,P-BOX,없음,보통,42488,73013,57800,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),14.8,kg,P-BOX,없음,보통,45510,76960,59400,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),17.6,kg,P-BOX,없음,보통,51920,51920,51900,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),12.7,kg,P-BOX,없음,보통,55880,66040,61000,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),15.3,kg,P-BOX,없음,보통,57758,79560,72000,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),16,kg,P-BOX,없음,보통,66800,66800,66800,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),16.6,kg,P-BOX,없음,보통,66815,185090,107600,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),13.1,kg,P-BOX,없음,보통,67465,71395,69400,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),12.8,kg,P-BOX,없음,보통,68160,70400,69300,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),13.5,kg,P-BOX,없음,보통,69525,71888,70700,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),12.9,kg,P-BOX,없음,보통,70305,70305,70300,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),13.8,kg,P-BOX,없음,보통,71760,71760,71800,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),13.4,kg,P-BOX,없음,보통,73030,73030,73000,2022-08-17,농협부산공판장,버섯류
표고버섯,표고버섯(일반),14.3,kg,P-BOX,없음,보통,78650,78650,78700,2022-08-17,농협부산공판장,버섯류
꽈리고추,꽈리고추(일반),4.6,kg,상자,없음,상,10200,22000,15100,2022-08-17,농협부산공판장,조미채소류
꽈리고추,꽈리고추(일반),5.6,kg,상자,없음,상,15200,15200,15200,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),6.7,kg,상자,없음,특,11000,11000,11000,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),12,kg,상자,없음,특,13300,25000,19200,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.4,kg,상자,없음,특,15300,27800,21200,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.3,kg,상자,없음,특,17300,25100,21900,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),11,kg,상자,없음,특,20000,29000,25500,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.1,kg,상자,없음,특,22000,27000,24900,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.2,kg,상자,없음,특,23000,30500,25200,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.5,kg,상자,없음,특,23200,30000,26600,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),10.7,kg,상자,없음,특,23300,23300,23300,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),10.6,kg,상자,없음,특,25300,25300,25300,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),12.3,kg,상자,없음,특,27000,27000,27000,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),10.9,kg,상자,없음,특,27500,27500,27500,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.3,kg,상자,없음,상,14300,24500,19100,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.1,kg,상자,없음,상,16300,22000,18900,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.2,kg,상자,없음,상,19000,20000,19500,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.4,kg,상자,없음,상,22000,22000,22000,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),10.9,kg,상자,없음,상,22000,22000,22000,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),11,kg,상자,없음,상,23600,23600,23600,2022-08-17,농협부산공판장,조미채소류
홍고추,홍고추(일반),11.5,kg,상자,없음,상,25000,25000,25000,2022-08-17,농협부산공판장,조미채소류
겨자,겨자(일반),2,kg,상자,없음,상,12000,12000,12000,2022-08-17,농협부산공판장,조미채소류
양상추,기타양상추,4,kg,상자,없음,특,9700,9700,9700,2022-08-17,농협부산공판장,양채류
양상추,기타양상추,4,kg,상자,없음,상,17000,17000,17000,2022-08-17,농협부산공판장,양채류
피망(단고추),홍피망,11.5,kg,상자,없음,특,58000,58000,58000,2022-08-17,농협부산공판장,양채류
피망(단고추),청피망,11.5,kg,상자,없음,특,26600,33000,29800,2022-08-17,농협부산공판장,양채류
피망(단고추),청피망,14.3,kg,상자,없음,특,34500,34500,34500,2022-08-17,농협부산공판장,양채류
피망(단고추),청피망,13.4,kg,상자,없음,특,39000,39000,39000,2022-08-17,농협부산공판장,양채류
피망(단고추),청피망,11.5,kg,상자,없음,상,17000,21000,19000,2022-08-17,농협부산공판장,양채류
치커리,치커리(일반),2,kg,상자,없음,상,7100,8900,8000,2022-08-17,농협부산공판장,양채류
셀러리(양미나리),셀러리(일반),8,kg,상자,없음,상,15000,15000,15000,2022-08-17,농협부산공판장,양채류
적채,적채(일반),8,kg,상자,없음,특,4500,17900,13300,2022-08-17,농협부산공판장,양채류
